2, 10, 6, 7, 2
2, 10, 6, 6, 2
2, 10, 6, 5, 1
2, 10, 6, 6, 2
2, 10, 6, 5, 1
2, 10, 6, 6, 2
2, 10, 6, 11, 2
2, 10, 6, 16, 3
2, 10, 6, 71, 3
2, 10, 6, 121, 3
2, 10, 6, 121, 3
2, 10, 6, 146, 3
2, 10, 6, 176, 3
2, 10, 6, 186, 3
2, 10, 6, 196, 3
2, 10, 6, 200, 3
2, 10, 1, 1, 1
2, 10, 1, 6, 1
2, 10, 1, 11, 2
2, 10, 1, 10, 2
2, 10, 1, 10, 1
2, 10, 1, 11, 1
2, 10, 1, 12, 1
2, 10, 1, 12, 1
2, 10, 1, 12, 1
2, 10, 1, 15, 1
2, 10, 1, 20, 1
2, 10, 1, 25, 2
2, 10, 1, 25, 2
2, 10, 1, 25, 2
2, 10, 1, 20, 2
2, 10, 1, 20, 2
2, 10, 1, 15, 2
2, 10, 1, 15, 1
2, 10, 1, 20, 2
2, 10, 1, 15, 2
2, 10, 1, 10, 2
2, 10, 1, 5, 2
2, 10, 1, 1, 2
2, 10, 1, 56, 3
2, 10, 1, 76, 3
2, 10, 1, 91, 3
2, 10, 1, 106, 3
2, 10, 1, 121, 3
2, 10, 1, 136, 3
2, 10, 1, 151, 3
2, 10, 1, 171, 3
2, 10, 1, 186, 3
2, 10, 1, 200, 3
2, 11, 3, 1, 1
2, 11, 3, 6, 1
2, 11, 3, 11, 2
2, 11, 3, 10, 2
2, 11, 3, 9, 2
2, 11, 3, 8, 2
2, 11, 3, 7, 2
2, 11, 3, 6, 2
2, 11, 3, 5, 2
2, 11, 3, 4, 2
2, 11, 3, 3, 1
2, 11, 3, 4, 2
2, 11, 3, 3, 1
2, 11, 3, 3, 2
2, 11, 3, 43, 3
2, 11, 3, 63, 3
2, 11, 3, 93, 3
2, 11, 3, 113, 3
2, 11, 3, 138, 3
2, 11, 3, 138, 3
2, 11, 3, 178, 3
2, 11, 3, 193, 3
2, 11, 3, 200, 3
